#nT = 64 nRho= 128
#logT [K],logRho [g/cc],logP [barye],logE [erg/g],logS [erg/g/K]
 1.06000000e+00 -1.50000000e+01 -6.43093391e+00  1.06115772e+01  9.04489202e+00
 1.06000000e+00 -1.48661417e+01 -6.29706861e+00  1.06115772e+01  9.04082281e+00
 1.06000000e+00 -1.47322835e+01 -6.16320341e+00  1.06115772e+01  9.03675360e+00
 1.06000000e+00 -1.45984252e+01 -6.02933811e+00  1.06115772e+01  9.03268438e+00
 1.06000000e+00 -1.44645669e+01 -5.89547281e+00  1.06115772e+01  9.02861517e+00
 1.06000000e+00 -1.43307087e+01 -5.76160761e+00  1.06115772e+01  9.02454596e+00
 1.06000000e+00 -1.41968504e+01 -5.62773991e+00  1.06115772e+01  9.02041614e+00
 1.06000000e+00 -1.40629921e+01 -5.49386881e+00  1.06115772e+01  9.01628199e+00
 1.06000000e+00 -1.39291339e+01 -5.35999307e+00  1.06115772e+01  9.01214036e+00
 1.06000000e+00 -1.37952756e+01 -5.22611102e+00  1.06115772e+01  9.00795146e+00
 1.06000000e+00 -1.36614173e+01 -5.09222038e+00  1.06115772e+01  9.00367155e+00
 1.06000000e+00 -1.35275591e+01 -4.95831805e+00  1.06115772e+01  8.99934549e+00
 1.06000000e+00 -1.33937008e+01 -4.82439981e+00  1.06115772e+01  8.99501850e+00
 1.06000000e+00 -1.32598425e+01 -4.69045991e+00  1.06115772e+01  8.99066711e+00
 1.06000000e+00 -1.31259843e+01 -4.55649051e+00  1.06115772e+01  8.98623622e+00
 1.06000000e+00 -1.29921260e+01 -4.42248094e+00  1.06115772e+01  8.98172733e+00
 1.06000000e+00 -1.28582677e+01 -4.28841668e+00  1.06115772e+01  8.97722667e+00
 1.06000000e+00 -1.27244094e+01 -4.15427789e+00  1.06115772e+01  8.97267816e+00
 1.06000000e+00 -1.25905512e+01 -4.02003754e+00  1.06115772e+01  8.96803308e+00
 1.06000000e+00 -1.24566929e+01 -3.88565872e+00  1.06115772e+01  8.96334142e+00
 1.06000000e+00 -1.23228346e+01 -3.75147175e+00  1.06112892e+01  8.95851051e+00
 1.06000000e+00 -1.21889764e+01 -3.61785648e+00  1.06105064e+01  8.95346731e+00
 1.06000000e+00 -1.20551181e+01 -3.48420899e+00  1.06097381e+01  8.94836903e+00
 1.06000000e+00 -1.19212598e+01 -3.35053400e+00  1.06089840e+01  8.94322654e+00
 1.06000000e+00 -1.17874016e+01 -3.21683547e+00  1.06082442e+01  8.93806712e+00
 1.06000000e+00 -1.16535433e+01 -3.08311674e+00  1.06075185e+01  8.93290385e+00
 1.06000000e+00 -1.15196850e+01 -2.94938063e+00  1.06068068e+01  8.92768187e+00
 1.06000000e+00 -1.13858268e+01 -2.81562954e+00  1.06061089e+01  8.92238733e+00
 1.06000000e+00 -1.12519685e+01 -2.68186549e+00  1.06054248e+01  8.91707753e+00
 1.06000000e+00 -1.11181102e+01 -2.54809022e+00  1.06047542e+01  8.91170536e+00
 1.06000000e+00 -1.09842520e+01 -2.41430518e+00  1.06040972e+01  8.90625575e+00
 1.06000000e+00 -1.08503937e+01 -2.28051164e+00  1.06034536e+01  8.90079191e+00
 1.06000000e+00 -1.07165354e+01 -2.14671065e+00  1.06028231e+01  8.89528421e+00
 1.06000000e+00 -1.05826772e+01 -2.01290316e+00  1.06022058e+01  8.88969122e+00
 1.06000000e+00 -1.04488189e+01 -1.87908993e+00  1.06016014e+01  8.88401069e+00
 1.06000000e+00 -1.03149606e+01 -1.74527165e+00  1.06010098e+01  8.87829218e+00
 1.06000000e+00 -1.01811024e+01 -1.61144890e+00  1.06004310e+01  8.87252030e+00
 1.06000000e+00 -1.00472441e+01 -1.47762219e+00  1.05998647e+01  8.86661009e+00
 1.06000000e+00 -9.91338583e+00 -1.34379194e+00  1.05993109e+01  8.86064607e+00
 1.06000000e+00 -9.77952756e+00 -1.20995853e+00  1.05987693e+01  8.85464768e+00
 1.06000000e+00 -9.64566929e+00 -1.07612229e+00  1.05982398e+01  8.84851888e+00
 1.06000000e+00 -9.51181102e+00 -9.42283496e-01  1.05977224e+01  8.84233058e+00
 1.06000000e+00 -9.37795276e+00 -8.08442381e-01  1.05972168e+01  8.83609820e+00
 1.06000000e+00 -9.24409449e+00 -6.74599157e-01  1.05967230e+01  8.82973278e+00
 1.06000000e+00 -9.11023622e+00 -5.40754000e-01  1.05962409e+01  8.82327461e+00
 1.06000000e+00 -8.97637795e+00 -4.06907063e-01  1.05957701e+01  8.81673769e+00
 1.06000000e+00 -8.84251969e+00 -2.73058474e-01  1.05953106e+01  8.81007405e+00
 1.06000000e+00 -8.70866142e+00 -1.39208341e-01  1.05948625e+01  8.80330966e+00
 1.06000000e+00 -8.57480315e+00 -5.35675544e-03  1.05944253e+01  8.79646209e+00
 1.06000000e+00 -8.44094488e+00  1.28496211e-01  1.05939990e+01  8.78951365e+00
 1.06000000e+00 -8.30708661e+00  2.62350500e-01  1.05935835e+01  8.78244525e+00
 1.06000000e+00 -8.17322835e+00  3.96206068e-01  1.05931787e+01  8.77524848e+00
 1.06000000e+00 -8.03937008e+00  5.30062887e-01  1.05927843e+01  8.76792682e+00
 1.06000000e+00 -7.90551181e+00  6.63920938e-01  1.05924003e+01  8.76048488e+00
 1.06000000e+00 -7.77165354e+00  7.97780219e-01  1.05920266e+01  8.75293008e+00
 1.06000000e+00 -7.63779528e+00  9.31640739e-01  1.05916629e+01  8.74526393e+00
 1.06000000e+00 -7.50393701e+00  1.06550252e+00  1.05913092e+01  8.73745230e+00
 1.06000000e+00 -7.37007874e+00  1.19936559e+00  1.05909653e+01  8.72947065e+00
 1.06000000e+00 -7.23622047e+00  1.33323001e+00  1.05906310e+01  8.72132508e+00
 1.06000000e+00 -7.10236220e+00  1.46709583e+00  1.05903063e+01  8.71306357e+00
 1.06000000e+00 -6.96850394e+00  1.60096314e+00  1.05899910e+01  8.70466571e+00
 1.06000000e+00 -6.83464567e+00  1.73483203e+00  1.05896850e+01  8.69605597e+00
 1.06000000e+00 -6.70078740e+00  1.86870262e+00  1.05893880e+01  8.68724888e+00
 1.06000000e+00 -6.56692913e+00  2.00257504e+00  1.05891001e+01  8.67827291e+00
 1.06000000e+00 -6.43307087e+00  2.13644944e+00  1.05888209e+01  8.66913812e+00
 1.06000000e+00 -6.29921260e+00  2.27032600e+00  1.05885506e+01  8.65981871e+00
 1.06000000e+00 -6.16535433e+00  2.40420498e+00  1.05882887e+01  8.65028930e+00
 1.06000000e+00 -6.03149606e+00  2.53808664e+00  1.05880353e+01  8.64053582e+00
 1.06000000e+00 -5.89763780e+00  2.67197091e+00  1.05877902e+01  8.63055436e+00
 1.06000000e+00 -5.76377953e+00  2.80585891e+00  1.05875532e+01  8.62032353e+00
 1.06000000e+00 -5.62992126e+00  2.93975117e+00  1.05873243e+01  8.60982325e+00
 1.06000000e+00 -5.49606299e+00  3.07364315e+00  1.05871032e+01  8.59909520e+00
 1.06000000e+00 -5.36220472e+00  3.20754661e+00  1.05868899e+01  8.58812023e+00
 1.06000000e+00 -5.22834646e+00  3.34146353e+00  1.05866841e+01  8.57683469e+00
 1.06000000e+00 -5.09448819e+00  3.47532540e+00  1.05864860e+01  8.56524437e+00
 1.06000000e+00 -4.96062992e+00  3.60929414e+00  1.05862948e+01  8.55336633e+00
 1.06000000e+00 -4.82677165e+00  3.74338357e+00  1.05861103e+01  8.54115571e+00
 1.06000000e+00 -4.69291339e+00  3.87657334e+00  1.05859367e+01  8.52841220e+00
 1.06000000e+00 -4.55905512e+00  4.00957612e+00  1.05857708e+01  8.51523526e+00
 1.06000000e+00 -4.42519685e+00  4.14413969e+00  1.05856056e+01  8.50183223e+00
 1.06000000e+00 -4.29133858e+00  4.28040411e+00  1.05854413e+01  8.48795609e+00
 1.06000000e+00 -4.15748031e+00  4.42105583e+00  1.05852664e+01  8.47330277e+00
 1.06000000e+00 -4.02362205e+00  4.57296925e+00  1.05850519e+01  8.45735000e+00
 1.06000000e+00 -3.88976378e+00  4.74943279e+00  1.05847313e+01  8.43857133e+00
 1.06000000e+00 -3.75590551e+00  4.96866372e+00  1.05841482e+01  8.41312487e+00
 1.06000000e+00 -3.62204724e+00  5.24428149e+00  1.05830043e+01  8.37201354e+00
 1.06000000e+00 -3.48818898e+00  5.57545889e+00  1.05809866e+01  8.29401854e+00
 1.06000000e+00 -3.35433071e+00  5.90663631e+00  1.05789689e+01  8.21602353e+00
 1.06000000e+00 -3.22047244e+00  6.23781374e+00  1.05769512e+01  8.13802853e+00
 1.06000000e+00 -3.08661417e+00  6.56899116e+00  1.05749335e+01  8.06003352e+00
 1.06000000e+00 -2.95275591e+00  6.90016856e+00  1.05729158e+01  7.98203852e+00
 1.06000000e+00 -2.81889764e+00  7.23134599e+00  1.05708981e+01  7.90404352e+00
 1.06000000e+00 -2.68503937e+00  7.56252341e+00  1.05688804e+01  7.82604851e+00
 1.06000000e+00 -2.55118110e+00  7.89370084e+00  1.05668627e+01  7.74805351e+00
 1.06000000e+00 -2.41732283e+00  8.22487826e+00  1.05648450e+01  7.67005850e+00
 1.06000000e+00 -2.28346457e+00  8.55605566e+00  1.05628273e+01  7.59206350e+00
 1.06000000e+00 -2.14960630e+00  8.88723309e+00  1.05608096e+01  7.51406849e+00
 1.06000000e+00 -2.01574803e+00  9.21841051e+00  1.05587919e+01  7.43607349e+00
 1.06000000e+00 -1.88188976e+00  9.54958794e+00  1.05567742e+01  7.35807848e+00
 1.06000000e+00 -1.74803150e+00  9.88076534e+00  1.05547565e+01  7.28008348e+00
 1.06000000e+00 -1.61417323e+00  1.02119428e+01  1.05527388e+01  7.20208848e+00
 1.06000000e+00 -1.48031496e+00  1.05431202e+01  1.05507211e+01  7.12409347e+00
 1.06000000e+00 -1.34645669e+00  1.08742976e+01  1.05487034e+01  7.04609846e+00
 1.06000000e+00 -1.21259843e+00  1.12054750e+01  1.05466857e+01  6.96810346e+00
 1.06000000e+00 -1.07874016e+00  1.15366524e+01  1.05446680e+01  6.89010846e+00
 1.06000000e+00 -9.44881890e-01  1.18678299e+01  1.05426503e+01  6.81211345e+00
 1.06000000e+00 -8.11023622e-01  1.21990073e+01  1.05406326e+01  6.73411845e+00
 1.06000000e+00 -6.77165354e-01  1.25301847e+01  1.05386149e+01  6.65612344e+00
 1.06000000e+00 -5.43307087e-01  1.28613621e+01  1.05365972e+01  6.57812844e+00
 1.06000000e+00 -4.09448819e-01  1.31925395e+01  1.05345795e+01  6.50013343e+00
 1.06000000e+00 -2.75590551e-01  1.35237170e+01  1.05325618e+01  6.42213843e+00
 1.06000000e+00 -1.41732283e-01  1.38548944e+01  1.05305441e+01  6.34414343e+00
 1.06000000e+00 -7.87401575e-03  1.41860718e+01  1.05285264e+01  6.26614842e+00
 1.06000000e+00  1.25984252e-01  1.45172492e+01  1.05265087e+01  6.18815342e+00
 1.06000000e+00  2.59842520e-01  1.48484266e+01  1.05244910e+01  6.11015841e+00
 1.06000000e+00  3.93700787e-01  1.51796041e+01  1.05224733e+01  6.03216341e+00
 1.06000000e+00  5.27559055e-01  1.55107815e+01  1.05204556e+01  5.95416840e+00
 1.06000000e+00  6.61417323e-01  1.58419589e+01  1.05184379e+01  5.87617340e+00
 1.06000000e+00  7.95275591e-01  1.61731363e+01  1.05164202e+01  5.79817839e+00
 1.06000000e+00  9.29133858e-01  1.65043137e+01  1.05144025e+01  5.72018339e+00
 1.06000000e+00  1.06299213e+00  1.68354912e+01  1.05123848e+01  5.64218838e+00
 1.06000000e+00  1.19685039e+00  1.71666686e+01  1.05103671e+01  5.56419338e+00
 1.06000000e+00  1.33070866e+00  1.74978460e+01  1.05083494e+01  5.48619838e+00
 1.06000000e+00  1.46456693e+00  1.78290234e+01  1.05063317e+01  5.40820337e+00
 1.06000000e+00  1.59842520e+00  1.81602008e+01  1.05043140e+01  5.33020837e+00
 1.06000000e+00  1.73228346e+00  1.84913782e+01  1.05022963e+01  5.25221337e+00
 1.06000000e+00  1.86614173e+00  1.88225557e+01  1.05002786e+01  5.17421836e+00
 1.06000000e+00  2.00000000e+00  1.91537331e+01  1.04982609e+01  5.09622335e+00
 1.13841270e+00 -1.50000000e+01 -6.35328906e+00  1.06132197e+01  9.04826026e+00
